Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,WAR,NameASCII,PlayerId,MLBAMID
"Luis Castillo","- - -",18.5931769055483,,16.133846759796143,,,16.583064295083528,15.884668831606069,,,,13.138377200897766,,,15.884668831606069,,,,18.463957924463905,"Luis Castillo",15689,622491
"Gerrit Cole","NYY",39.51716751587665,,40.02390712854305,,,37.240500895182294,37.732828047056294,,42.16213261403741,,37.48373199996516,,,37.732828047056294,,,,17.102333777117924,"Gerrit Cole",13125,543037
"Sandy Alcantara","MIA",32.645916223209376,,34.5295396635804,,,32.35990624565267,33.31139068657663,33.64413573429502,,,34.41330890943637,,,33.300454398104364,33.805675694199856,33.64413573429502,,16.868086419690005,"Sandy Alcantara",18684,645261
"Nathan Eovaldi","- - -",30.78903808864236,,33.91962486861825,33.82761401273915,,32.75431935099147,34.942135757428105,37.618150335886455,,,,,,34.942135757428105,,37.618150335886455,,16.703776083511464,"Nathan Eovaldi",9132,543135
"Pablo López","- - -",33.347444724315054,,30.123418671993278,,,33.062287464292034,34.044379675638744,40.80414669751171,,,32.10349441044928,,,,34.044379675638744,40.80414669751171,,16.59707628790099,"Pablo Lopez",17085,641154
"Freddy Peralta","- - -",37.560433739322725,,,,,39.23697120912613,33.936820815613345,40.3005823483064,40.98679346852488,,31.94165415315093,,,33.936820815613345,,40.3005823483064,,16.572173434626336,"Freddy Peralta",18679,642547
"Ranger Suarez","- - -",37.522900595645496,,39.74056548958224,,,38.68386401800862,37.96143530703139,41.785801910832426,,,35.83789032335727,,,37.96143530703139,,41.785801910832426,,16.310612896162578,"Ranger Suarez",17277,624133
"Jacob deGrom","- - -",30.228586954613256,,,,,33.41514036390517,32.96310066968395,37.248506740354145,,,32.774282740293295,,,32.96310066968395,,37.248506740354145,,16.310288934556706,"Jacob deGrom",10954,594798
"Zac Gallen","ARI",43.97206512243639,,39.91310613871779,,,45.039248916338074,41.60546822806959,,41.87202131642953,,35.54186745489668,,,41.60546822806959,,,,16.107970153064585,"Zac Gallen",19291,668678
"Carlos Rodón","- - -",48.79623228990223,,43.60127308494166,,,43.03065974308894,42.833958774747806,51.730156937453465,,,43.7970460213079,,,42.833958774747806,,51.730156937453465,,16.020986684196973,"Carlos Rodon",16137,607074
"Blake Snell","- - -",54.84102156695815,,,,,,55.812578115947524,58.751828287549586,,,52.139008684689095,,,55.812578115947524,,58.751828287549586,,15.550064319165967,"Blake Snell",13543,605483
"Logan Gilbert","SEA",47.7276823448979,,47.89420410471225,40.06066361288159,,38.840177481123014,46.56502639471391,42.62413286002502,53.06993623482165,,39.28810392462689,,,46.56502639471391,,42.62413286002502,,15.476720079725172,"Logan Gilbert",22250,669302
"Chris Bassitt","- - -",36.84167042678362,,36.756541717023005,30.436646466785007,,35.50452872892129,34.11034493475345,44.94638856206163,,,35.607506867377985,,,41.46606917581158,29.80392608341682,44.94638856206163,,14.989353535460946,"Chris Bassitt",12304,605135
"Cristopher Sánchez","PHI",,,34.866129557291664,,,31.783633794079286,32.35545435509912,,,,28.844081971094198,,,32.35545435509912,,,,14.895857733068897,"Cristopher Sanchez",20778,650911
"George Kirby","SEA",34.536626478293485,,33.071481756261875,34.918303253519966,,34.08467608007129,32.43880345929412,,34.9734279110625,,29.8169116744766,,33.72610410054525,32.337936083475746,33.39349186140607,,,14.875511410232697,"George Kirby",25436,669923
"Max Scherzer","- - -",28.539373516152722,,25.202816104168775,,,,26.494081604768894,32.61591152997443,,,26.148046298060425,,,26.494081604768894,,32.61591152997443,,14.350842810215248,"Max Scherzer",3137,453286
"Clayton Kershaw","LAD",55.35613821376926,,,55.28036462214955,,49.82467269897461,55.752557411303435,63.33735651376257,68.01778411865234,46.46025848388672,55.24701036725725,,,55.752557411303435,,63.33735651376257,,14.334947365761783,"Clayton Kershaw",2036,477132
"Shohei Ohtani","- - -",39.06135526738615,,37.340638287494635,44.30355744213026,,34.59574393720816,35.380328797853366,47.92199609997203,54.79047775268555,,,,,42.422534376710324,34.87232986311094,47.92199609997203,,14.271680444813494,"Shohei Ohtani",19755,660271
"Chris Sale","- - -",11.980460838540793,,,,,9.640646269873196,11.034905020185644,,,,7.175895193398169,,,11.034905020185644,,,,14.268376275632315,"Chris Sale",10603,519242
"Brandon Woodruff","MIL",42.61697832664932,,43.54262435913086,,,42.656136729729866,40.72963177367212,44.386313387628135,,,41.560892915565155,,,40.69072612295759,42.45063467586742,44.386313387628135,,14.051634799770108,"Brandon Woodruff",16162,605540
"Jesús Luzardo","- - -",35.006056402810344,,36.323964552445844,,,33.61519730295922,32.86674276192983,31.536744153058088,,,32.74215236137809,,,34.724757201141784,29.007789538456844,31.536744153058088,,14.032887747818581,"Jesus Luzardo",19959,666200
"Yu Darvish","- - -",39.607899570259995,,36.06586732923614,40.34651362717221,,34.83856682406568,40.84423287988184,46.19046809290575,44.45623447490188,,37.836063385009766,,,41.953183100773735,39.10127208662815,46.19046809290575,,13.826629313021181,"Yu Darvish",13074,506433
"Shane Bieber","- - -",41.832524843079206,,39.86138023140741,,,,40.560306247860815,,41.91311925663408,,36.57547715994028,,,40.560306247860815,,,,13.62928600653853,"Shane Bieber",19427,669456
"Tyler Glasnow","- - -",52.6819632295286,,,,,53.911551261199904,52.03603700993179,55.11608173859888,59.296895233154295,,42.55725985667745,,,52.03603700993179,,55.11608173859888,,13.544405728519832,"Tyler Glasnow",14374,607192
"Michael Wacha","- - -",51.41187615168474,,47.296827100118,,,49.66976913135357,50.26401425196119,52.520170490822956,,,53.19397659970825,,,50.26401425196119,,52.520170490822956,,13.166045979271289,"Michael Wacha",14078,608379
"Brady Singer","- - -",29.063941543091882,,26.627392552531184,,,30.06075651219749,30.7200001838076,,,,31.74563181841815,,,31.34486651134166,23.86000174800242,,,13.106555323329664,"Brady Singer",25377,663903
"Joe Ryan","MIN",25.863400764478033,,,26.31525156976538,,23.44119334352609,25.606892484677605,30.57532180015738,29.49706002168877,,25.340113243286552,,,25.50229559885945,25.702012810638454,30.57532180015738,,12.539682571348646,"Joe Ryan",21390,657746
"Merrill Kelly","- - -",24.75436196544249,,25.02354350554556,,,25.894733012736857,27.01798370708119,32.03575616289479,,,27.225630554971815,,,27.01798370708119,,32.03575616289479,,12.491452266321264,"Merrill Kelly",11156,518876
"Zach Eflin","- - -",28.06090866332035,,27.979818850061076,,,28.77133036028991,28.066935305452432,31.738793483264942,,,28.687834955426293,,,29.193132131061855,26.659189250734116,31.738793483264942,,12.479629633092408,"Zach Eflin",13774,621107
"Paul Skenes","PIT",24.516239722569782,,,22.8785597707711,,22.707816207311986,22.917056424399465,25.380183736901536,,,21.481785729293424,,,22.49676432291667,23.071955303595164,25.380183736901536,,12.373720174132474,"Paul Skenes",33677,694973
"Justin Verlander","- - -",55.915642868948844,,,,,56.53166437149048,52.95746123790741,52.12027577486905,,,49.90280747331138,,,53.070785838604984,51.58303490663186,52.12027577486905,,12.262108681461006,"Justin Verlander",8700,434378
"Nick Pivetta","- - -",54.19256879034008,,51.68162103221841,49.93895595774931,,50.881449627275224,50.552500245731835,55.325242245096554,55.19616391088293,,37.25088704716075,,,47.53864003702984,53.181256385076615,55.325242245096554,,12.25040011453881,"Nick Pivetta",15454,601713
"Garrett Crochet","- - -",38.273332936066936,,37.924769835757246,31.714194297790527,,30.264958987753076,43.45811900861934,,,,35.59663625417022,,,50.84802850087484,40.28319492575563,,,12.198451292350333,"Garrett Crochet",27463,676979
"Mitch Keller","PIT",39.08430571044733,,42.750821937369615,,,36.686232741718236,38.15827704068595,47.31832235189013,,,41.11492368781801,,,40.32645152843996,37.20675339843986,47.31832235189013,,12.004734691609274,"Mitch Keller",17594,656605
"Jordan Montgomery","- - -",42.70745015874639,,46.52003751384269,,,44.07881975968454,43.871552411247706,46.44347647950338,,,45.11264370148907,,,43.871552411247706,,46.44347647950338,,11.736577136247696,"Jordan Montgomery",16511,656756
"Spencer Strider","ATL",45.66188086805673,,,,,,44.207385170300554,44.25762574971929,,,42.41253687654223,,,44.207385170300554,,44.25762574971929,,11.323885757269554,"Spencer Strider",27498,675911
"José Berríos","- - -",38.41497875584496,,39.1540182060875,,,39.41292690948834,,36.915553937444535,,,35.857550921156225,,,,,36.15682608048546,36.94866528149385,11.308114233868984,"Jose Berrios",14168,621244
"Joe Musgrove","- - -",32.88424589349982,,35.47529493798773,,,34.601958445673404,33.25579239022136,39.12965777815242,,,29.977778482918787,,,33.873217330259436,29.547347107896293,39.12965777815242,,11.24356580459085,"Joe Musgrove",12970,605397
"Charlie Morton","- - -",22.750909795977897,,20.54570710753788,21.941840716770717,,21.509222743063813,,20.929614303565202,,,19.76885898005309,,,,,20.929614303565202,,10.938672919888685,"Charlie Morton",4676,450203
"Julio Urías","LAD",42.311938075826625,,48.39550535860118,,,24.30376974741618,29.98343022664388,45.85631676453811,,,41.300446032415785,,,29.98343022664388,,25.04251450758714,46.06655719137599,10.881023912459202,"Julio Urias",14765,628711
"Lucas Giolito","- - -",54.87684510356383,,,,,,52.35777804206399,56.560287123273135,,,53.221023196578194,,,52.35777804206399,,56.560287123273135,,10.762744653338263,"Lucas Giolito",15474,608337
"Hunter Brown","HOU",58.34017562230781,,56.596815342135194,48.345383219475295,,54.17759180835589,56.79776892577403,,57.70847001791143,,49.08942067867754,,,57.82761508471345,50.26048461250637,,,10.694438843340194,"Hunter Brown",25880,686613
