Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,ERA,NameASCII,PlayerId,MLBAMID
"Antonio Senzatela","COL",40.775690642119066,,39.179525936351105,,,41.759369888030236,41.162015051050574,48.78648280964773,,,38.6266520111084,,,41.162015051050574,,48.78648280964773,,4.863242465816061,"Antonio Senzatela",15488,622608
"J.A. Happ","- - -",40.86474323112961,,,,,37.167433723945734,40.28920141046697,42.04295304764149,,,40.498906252832256,,,40.28920141046697,,42.04295304764149,,5.221487817305073,"J.A. Happ",7410,457918
"Kohl Stewart","CHC",40.87345534104567,,40.84523432305519,,,38.04402940538194,37.86326799894634,44.130006578233505,,,34.02885945638021,,,37.86326799894634,,44.130006578233505,,5.268292928011496,"Kohl Stewart",15502,640464
"Emilio Pagán","- - -",40.9209283011982,,41.54509137162635,42.09304081536586,,0,42.98659626642863,44.51901435852051,,,39.84271240234375,,,42.98659626642863,,44.51901435852051,,3.9901482534075297,"Emilio Pagan",14771,641941
"Bryan Abreu","HOU",40.92636241978537,,,,,29.59444782345794,42.593805810016136,48.87793113504137,,,32.02668797969818,,,42.593805810016136,,48.87793113504137,,2.93127520537114,"Bryan Abreu",16609,650556
"Corbin Martin","- - -",40.98628419501596,,,,,41.69688034057617,39.83918806866902,43.456505702092095,,,34.04978970118931,,,39.79620691140493,40.473985818716194,43.456505702092095,,7.190217889750337,"Corbin Martin",19884,656686
"Drew Smith","NYM",40.98706552864779,,40.9181618544022,,,39.730689796241556,42.315060804270196,45.42959091726657,,,36.67162198066711,,,42.315060804270196,,45.42959091726657,,3.4752480579865423,"Drew Smith",17755,622098
"Reed Garrett","- - -",41.010452654755234,,34.43763726217705,36.00159855200461,,35.28889592488607,34.04911529808714,44.683105892605255,,,,,,38.95020294189453,32.58660403796915,44.683105892605255,,4.383530213429423,"Reed Garrett",16866,657585
"Shawn Armstrong","- - -",41.02208781451877,,42.74745769164424,,,38.185612447960786,45.36996277696689,48.16838455200195,,,39.08895492553711,,,46.84477361981719,44.32369644604428,,48.16838455200195,3.645570154546184,"Shawn Armstrong",12857,542888
"Cade Cavalli","WSN",41.03027778082573,,43.64983612060547,,,40.183597202718694,36.31795585812546,38.28200461647727,42.70155942690123,,38.250047991352695,,,37.11407025655111,36.23488305133322,38.28200461647727,,4.628571586219637,"Cade Cavalli",27473,676917
"Derek Holland","- - -",41.119471668061756,,,,,39.0391611348499,,,40.70606255271218,,40.859694417317705,,,,,,,5.878229012419985,"Derek Holland",4141,502706
"Lane Ramsey","CHW",41.127558191138576,,,,,,41.499465328523485,,,,,,,41.499465328523485,,,,5.850000897869606,"Lane Ramsey",25071,682010
"Sam Aldegheri","LAA",41.13147845988872,,,,,,39.49653864841835,40.40298379751352,,,33.45600143535025,,,39.49653864841835,,40.40298379751352,,6.123711761651406,"Sam Aldegheri",26443,691951
"Andrew Wantz","LAA",41.141036577672764,,35.284941439890154,,,34.520468139648436,32.80374211356754,,,,30.40829849243164,,,32.72420610027549,32.81897241398516,,,3.878873831110416,"Andrew Wantz",24933,681806
"Keider Montero","DET",41.18596674900429,,,,,39.22934871450038,41.70720188259225,,46.3405298913628,,38.42430343970055,,,41.71126438810834,38.306922912597656,,,4.3971430428524485,"Keider Montero",22630,672456
"Brock Burke","- - -",41.20212747008526,,,,,40.941540884593174,40.27135679853049,,,,36.907937671329165,,,40.27135679853049,,,,3.427461671268927,"Brock Burke",17968,656271
"Aaron Brooks","- - -",41.2033762746043,,,,,41.37354230880737,39.187901912016024,,39.07852759728065,,34.68812905588457,,,39.187901912016024,,,,6.440367372200957,"Aaron Brooks",12272,605156
"Robbie Ray","- - -",41.22862617710511,,,,,40.71903590681263,40.36594927689491,41.13475799560547,39.932603683149765,,41.85330080072931,,,40.35880310672698,42.49669392903646,41.13475799560547,,3.6864891407268856,"Robbie Ray",11486,592662
"Alex Lange","- - -",41.25278867911132,,38.47820438038219,,,38.163156594281425,46.13958868280157,40.27296313613696,43.822282343325405,,38.666639123774395,,,46.13958868280157,,40.27296313613696,,3.857143439179813,"Alex Lange",19883,656638
"Shane McClanahan","TBR",41.26422388085361,,,,,,37.847775333087085,42.42828658633107,,,38.5442679705394,,,37.847775333087085,,42.42828658633107,,2.9572393563731065,"Shane McClanahan",21483,663556
"Fernando Abad","- - -",41.29821186973935,,32.550631523132324,,,41.68600442575854,,,43.37984987768797,,47.66694271203244,,,,,,,5.250001108274097,"Fernando Abad",4994,472551
"Trent Thornton","- - -",41.3121858534894,,28.974692554117365,39.93413263956706,,45.686019477340096,30.66426559200036,41.56334128883314,52.30605506896973,,26.870108551449245,,,34.99485741211818,28.60537861633301,41.56334128883314,,4.0373837536445345,"Trent Thornton",17948,663423
"Cole Winn","TEX",41.31467808342968,,37.39889545345781,34.59314617414153,,34.97993729869771,41.85619364760992,40.54848779950823,,,,,,41.85619364760992,,40.54848779950823,,3.6710532030808776,"Cole Winn",22113,668390
"Jeffrey Springs","- - -",41.32803864731267,,44.65576362609863,,,36.24172306060791,43.38576796566147,,,,45.590882450533044,,,44.02919665327062,39.20928817363422,,,3.528409301666777,"Jeffrey Springs",17677,605488
"Andrew Albers","MIN",41.37548512425916,,,,,39.265154977130074,41.938938282154226,44.98554443359375,,,38.7812661224941,,,41.938938282154226,,44.98554443359375,,7.5789477488340955,"Andrew Albers",7853,452027
"DL Hall","- - -",41.38407169995387,,39.949915895007905,,,41.66774621864275,43.5865216775374,48.24516842816327,,,41.91923051622179,,,43.6404627010907,43.12450508449388,48.24516842816327,,3.9430697897796474,"DL Hall",22207,669084
"Sean Reid-Foley","- - -",41.39299402582831,,,,,41.27225430806478,37.056042946709525,,,,41.231633542764065,,,37.056042946709525,,,,3.5100003017887733,"Sean Reid-Foley",17034,656887
"Foster Griffin","- - -",41.42429701104221,,42.167057734155804,43.556871874579066,,40.806097412109374,38.92975834437779,45.05255126953125,,,38.59100675182182,,,,38.92975834437779,45.05255126953125,,3.9661016308073007,"Foster Griffin",16432,656492
"Jared Jones","PIT",41.43770383927979,,,,,,42.24816115554031,49.023234249500746,,,42.439345859345934,,,42.24816115554031,,49.023234249500746,,4.1424658400123455,"Jared Jones",27863,683003
"José Castillo","- - -",41.442648039923775,,,,,40.3028160384481,38.13690081370404,,,,36.35909734453474,,,38.13690081370404,,,,5.130001131356012,"Jose Castillo",17169,620454
"Jonathan Holder","NYY",41.45198748661922,,42.66044010260166,,,,42.07105827331543,46.29092625209263,,,39.133033871650696,,,42.07105827331543,,46.29092625209263,,4.984614187049025,"Jonathan Holder",16588,656547
"José Leclerc","- - -",41.45573209104753,,39.99289866727941,,,42.14331097369428,38.798372926509906,36.515984853108726,,,42.358963069269215,,,38.81289146305512,31.277767181396484,36.515984853108726,,3.504570972581249,"Jose Leclerc",14524,600917
"Davis Martin","CHW",41.46020051136153,,37.500669544147996,,,37.0403628455268,40.30575241690677,44.10086250819286,,,36.88972613850578,,,40.30575241690677,,44.10086250819286,,3.8823530746510055,"Davis Martin",21448,663436
"Deolis Guerra","- - -",41.48386531313434,,,,,43.00313983120761,42.605793654553,42.33706533497777,,,42.01456006040278,,,42.605793654553,,42.33706533497777,,4.561644833807109,"Deolis Guerra",8410,500610
"Joe Boyle","- - -",41.49468365248005,,,30.615966240564983,,25.136248420266543,39.97396753814456,52.389503349692134,,,,,,40.14344787597656,37.517987301475124,52.389503349692134,,5.002538193287268,"Joe Boyle",29608,671212
"JD Hammer","PHI",41.51131216684977,,,,,39.52934561835395,33.81951409144117,43.388658905029295,,,,,,33.81951409144117,,43.388658905029295,,4.950001010522453,"JD Hammer",19548,670456
"Grant Wolfram","BAL",41.548969543731964,,,39.7569465637207,,41.246421338691086,41.462032646075635,43.83465609930258,,,,,,41.77451209018105,40.77367152338443,43.83465609930258,,5.218488697953894,"Grant Wolfram",21623,664991
"Adam Oller","- - -",41.55942322134729,,38.65776965167071,,,37.03402256402444,35.52298403543139,39.36651296401477,,,35.20880404011957,,,35.52298403543139,,41.74717330932617,37.88610284201571,6.535452660850571,"Adam Oller",20132,670124
"Cam Booser","- - -",41.57760531710882,,36.26892042959203,,,,34.0142538349403,,,,32.413459650675456,,,31.277481079101562,34.03798307848803,,,4.276019157087524,"Cam Booser",16061,592155
"Walbert Urena","LAA",41.63992433290224,,,,,40.75843069893973,43.951644662710336,,,,42.815968286423455,,,,43.951644662710336,,,3.2926830871873998,"Walbert Urena",29357,700712
"Ryan Hendrix","CIN",41.6687260247711,,44.65457725524902,,,24.89871597290039,43.47202106051975,37.57463073730469,,,35.688973513516515,,,43.47202106051975,,37.57463073730469,,5.850001503713815,"Ryan Hendrix",19535,641682
"Ian Krol","DET",41.67075609804979,,34.647176106770836,,,41.96966224804259,38.66410895453559,40.190059661865234,,,37.91598697418862,,,38.66410895453559,,40.190059661865234,,4.339286811203422,"Ian Krol",10066,571871
"John Curtiss","- - -",41.688599690823544,,38.647410013589514,,,43.958611806233726,36.04407437463825,,,,40.119537087373956,,,36.04407437463825,,,,3.656250572916268,"John Curtiss",16128,595928
"Connor Prielipp","MIN",41.69090619003563,,,,,39.870423271542506,39.1557477412333,44.553650646674924,,,37.26673498819041,,,39.1557477412333,,44.553650646674924,,3.3157894736842106,"Connor Prielipp",31857,687570
"Keegan Akin","BAL",41.70583806995883,,,,,,38.51385451158379,34.54124835229689,,,38.53551475163583,,,38.51385451158379,,34.54124835229689,,4.551908416674576,"Keegan Akin",19362,669211
"Kyle Hurt","LAD",41.73991947880498,,,,,11.054533004760742,45.77825241088867,0,,,35.0306739433139,,,45.77825241088867,,0,,0.9152542668764233,"Kyle Hurt",27514,669165
"Anthony Nunez","BAL",41.74070795570932,,40.64474868774414,,,39.12617215243253,35.21630918365164,,,,41.01214747642403,,,,35.21630918365164,,,4.050000410378021,"Anthony Nunez",25796,689296
"Josh Taylor","- - -",41.79528006712596,,,,,43.16516585697401,43.188511754239244,47.94136608668736,,,,,,43.188511754239244,,47.94136608668736,,5.201836465277173,"Josh Taylor",17359,657031
"Tyler Clippard","- - -",41.8140605225855,,,45.906840650046746,,34.07430021541635,44.76644724065607,29.72684602384214,,,41.89646282196045,,,44.76644724065607,,29.72684602384214,,3.355029679278419,"Tyler Clippard",5640,461325
"Griffin Jax","- - -",41.831297061946955,,41.984917154117504,,,44.69046779161089,42.441011704539804,47.92298982964187,,,43.52175848348693,,,46.56097412109375,42.4393839042962,47.92298982964187,,4.029851154752615,"Griffin Jax",20253,643377
"Shane Bieber","- - -",41.832524843079206,,39.86138023140741,,,,40.560306247860815,,41.91311925663408,,36.57547715994028,,,40.560306247860815,,,,2.9549008139159634,"Shane Bieber",19427,669456
"Jonathan Bowlan","- - -",41.83376391146196,,,,,40.47863054547991,41.27373658900724,44.00751517035744,,,39.28112283044932,,,41.499879843681946,39.245513916015625,44.00751517035744,,4.595745383155243,"Jonathan Bowlan",24607,680742
"Cody Ponce","- - -",41.89610666373438,,43.06188264185069,,,40.64310042063395,46.58574295043945,44.02416943228818,,,42.94267826289921,,,46.58574295043945,,44.02416943228818,,5.774566349641988,"Cody Ponce",17920,664074
"Chris Martin","- - -",41.90630674328861,,39.92651298432482,39.73863649368286,,38.67354094290678,27.81410707746233,43.59461543673561,60.09306335449219,,,,,39.06970100402832,27.288144726619542,43.59461543673561,,2.820382472482311,"Chris Martin",11847,455119
"Enmanuel De Jesus","- - -",41.94883424941808,,36.073219807942706,,,37.67834062718634,46.00046228479456,,,,39.856101953415646,,,46.00046228479456,,,,8.462687794324276,"Enmanuel De Jesus",18554,646241
"Jacob Barnes","- - -",41.96983693053967,,41.92025124721038,37.42127723693848,,,47.137121497260196,,,,35.07832422061842,,,47.137121497260196,,,,5.400001169329247,"Jacob Barnes",12323,606930
"Chase Anderson","- - -",42.04750680035425,,43.21215642084841,,,41.53266805388391,44.4865356510521,37.497032499313356,,,38.041146377370325,,,42.468735679251246,44.910969477686386,37.497032499313356,,6.003994546299408,"Chase Anderson",6895,502624
"Jake Jewell","CHC",42.054749571246866,,,,,39.401661799504204,38.76489364269168,,,,38.998775199607564,,,38.76489364269168,,,,9.90000200629275,"Jake Jewell",16958,657228
"Taijuan Walker","- - -",42.057573526902516,,39.82142915388235,39.69681529471055,,41.31697539916552,42.052387416156044,42.29764683913802,,,,,,42.5116971133,40.153816562731826,42.29764683913802,,4.486404924320193,"Taijuan Walker",11836,592836
"Daysbel Hernández","ATL",42.06016109131109,,,,,40.452282428741455,39.85754629091923,,,,,,,39.85754629091923,,,,3.3750006692189016,"Daysbel Hernandez",20271,678226
"Drew Rom","STL",42.066946113149726,,,32.682182599913396,,11.148532255196278,33.63689437002506,,,,,,,,33.63689437002506,,,8.019802813179005,"Drew Rom",24602,680723
"J.P. France","HOU",42.06825201373108,,40.782059954781815,,,43.23985112508138,38.160701442409206,46.16782313110073,,,44.14601564613772,,,,38.160701442409206,46.16782313110073,,4.491296120369715,"J.P. France",21212,641585
"Rob Zastryzny","- - -",42.09137860107422,,40.90137675271105,39.033293194241,,,41.51831120458142,38.454527178118305,,,37.88188630884344,,,,41.51831120458142,38.454527178118305,,3.4785288755488866,"Rob Zastryzny",15094,642239
"Bryse Wilson","- - -",42.15757539204682,,42.65100427393644,41.56394455649636,,39.43951813923126,38.044160855526954,40.65514446774045,,,37.76454162023153,,,38.044160855526954,,40.65514446774045,,4.686636207310776,"Bryse Wilson",19990,669060
"Yoshinobu Yamamoto","LAD",42.1891147972757,,40.07489263122442,41.6501641855188,,41.73727164617399,43.64649504733224,50.06722641818694,,,,,,43.59012806764123,48.46587371826172,50.06722641818694,,2.811902289198286,"Yoshinobu Yamamoto",33825,808967
"James Paxton","- - -",42.19226602352027,,41.02311489954019,,,35.216694783682776,,,45.14823207665123,,44.934553414803965,,,,,,,4.665137820038005,"James Paxton",11828,572020
"Bradgley Rodriguez","SDP",42.20536749703543,,38.463186015253484,,,42.42763011827381,,,,,42.080783653259275,,,,,,,1.5882356427120856,"Bradgley Rodriguez",29107,699134
"Luis Avilán","- - -",42.27081823348999,,,,,35.31829216553993,,52.762415409088135,,,37.1475617069526,,,,,52.762415409088135,,7.425004641397964,"Luis Avilan",2882,501593
"Cade Povich","BAL",42.27804398502864,,41.23618195163217,,,40.965141237090904,41.029978927813076,42.38964012531919,,,39.22560860499863,,,47.642268676757816,40.21565753015979,42.38964012531919,,5.195583932272055,"Cade Povich",30055,700249
"Justin Garza","- - -",42.28020179972929,,44.26083702470345,44.259552001953125,,41.40013686430107,44.47168627652255,,,,41.038310224359684,,,44.47168627652255,,,,5.701864482322304,"Justin Garza",19784,621057
"Zach Agnos","COL",42.31148133133397,,38.56167872393573,37.58569701837034,,36.21584987640381,40.98810694352636,,,,,,,43.7671657196463,39.52860125534826,,,6.267857809988283,"Zach Agnos",31552,688642
"Julio Urías","LAD",42.311938075826625,,48.39550535860118,,,24.30376974741618,29.98343022664388,45.85631676453811,,,41.300446032415785,,,29.98343022664388,,25.04251450758714,46.06655719137599,3.090056328718378,"Julio Urias",14765,628711
"Kendall Graveman","- - -",42.32351725596302,,38.77886616099965,,,43.75806991341188,43.987926079899545,47.161176539649645,,,41.26504837142097,,,43.987926079899545,,47.161176539649645,,3.3397916237831864,"Kendall Graveman",15514,608665
"Ben Brown","CHC",42.35647038115286,,,,,39.243883045441514,,,44.719414612176344,,39.0094280092735,,,,,,,4.515358567530856,"Ben Brown",23590,676962
"Jake Woodford","- - -",42.360673626847515,,29.22903611174727,,,34.806762641866655,34.8028703538414,47.03864463683097,,,34.46911711751679,,,42.75382090526022,33.5106350185955,47.03864463683097,,5.05630426816,"Jake Woodford",18674,663765
"Jackson Kowar","- - -",42.39604844205841,,,,,38.117591857910156,40.85707958975991,46.92153596878052,,,42.00786561015787,,,40.85707958975991,,46.92153596878052,,8.208791926584219,"Jackson Kowar",21549,663804
"Chase Shugart","- - -",42.40300201583695,,36.585241448788246,,,36.450718458708344,31.964033292976406,,,,31.47281741024403,,,,31.964033292976406,,,3.207921379425507,"Chase Shugart",21544,663767
"Andrew Suárez","- - -",42.41558858580508,,,,,28.033424704415456,44.21023360935189,54.76385103192246,,,38.819683950918694,,,44.21023360935189,,54.76385103192246,,6.267858687265948,"Andrew Suarez",18300,605498
"Andrés Machado","WSN",42.416651708739145,,,,,35.43008462111888,40.22550441416519,,,,34.81874676986977,,,40.22550441416519,,,,4.034483495797747,"Andres Machado",14681,600921
"Nick Neidert","MIA",42.42122258160049,,43.13111877441406,,,,41.62183390530673,43.16239707852587,,,42.53309559177708,,,41.62183390530673,,43.16239707852587,,4.591837203885007,"Nick Neidert",18699,663734
"Reynaldo López","- - -",42.445866366415636,,,,,,41.78548174687919,47.725937952893844,,,44.37187040291157,,,41.78548174687919,,47.725937952893844,,3.0442326615336337,"Reynaldo Lopez",16400,625643
"Tommy Hunter","- - -",42.460401871625116,,36.74378950627089,,,39.953710638616506,,39.26415539235576,,,44.8586939402989,,,,,39.26415539235576,,4.004238189726145,"Tommy Hunter",1157,488984
"Seth Frankoff","- - -",42.50442211914063,,,,,,40.62212725767155,39.91339585275361,,,39.5292601911989,,,40.62212725767155,,39.91339585275361,,10.384613789574175,"Seth Frankoff",11346,571676
